Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation
Switzerland;CHE;Europe & Central Asia;High income;2016;83,6;2,5;39670;11,3;4,93;4,92;3;99,64
Somalia;SOM;Sub-Saharan Africa;Low income;2004;52,04;70,7;580;5,2;3,78;19,02;3;17,9
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2013;72,76;8,8;21290;5,76;3,48;7,35;3;28,49
Chad;TCD;Sub-Saharan Africa;Low income;2010;50,89;31,4;1240;4,06;1,98;0,96;2;8,9
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2003;67,79;10,4;28570;2,73;3,29;9,17;3;21,45
Tunisia;TUN;Middle East & North Africa;Lower middle income;2007;74,56;4;24750;5,43;6,46;12,36;3;62,95
Guinea;GIN;Sub-Saharan Africa;Low income;2011;57,39;4,8;2620;3,79;2,29;4,79;2;28,49
Benin;BEN;Sub-Saharan Africa;Lower middle income;2019;61,77;7,7;7300;2,39;2,97;1,47;3,5;28,49
Switzerland;CHE;Europe & Central Asia;High income;2017;83,55;2,5;38700;11,48;4,95;4,8;3;99,64
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2011;68,52;17,3;16610;5,17;7,07;2,25;3,5;40,06
Zambia;ZMB;Sub-Saharan Africa;Low income;2006;49,76;4,8;2180;5,87;3,78;13,24;3;28,49
Switzerland;CHE;Europe & Central Asia;High income;2018;83,75;2,5;37480;11,38;4,86;4,71;3;99,64
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2004;69,44;19,1;10750;6,26;3,78;2,97;3;28,49
Guinea;GIN;Sub-Saharan Africa;Low income;2012;57,91;4,8;2480;3,5;1,83;4,82;2;28,49
Switzerland;CHE;Europe & Central Asia;High income;2019;83,9;2,5;37380;11,29;3,78;4,39;3;99,64
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2013;65,94;12;8010;4,39;5,69;8,58;3,5;19,63
Tunisia;TUN;Middle East & North Africa;Lower middle income;2008;74,72;3,8;25250;5,42;6,27;12,44;3;64,33
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2008;46,5;4,8;7600;5,2;3,78;5,01;1;29,23
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2004;68,25;7,4;28310;2,67;3,45;7,99;3;22,37
Malawi;MWI;Sub-Saharan Africa;Low income;2001;45,2;23,6;680;2,39;4,51;5,84;3;19,44
Somalia;SOM;Sub-Saharan Africa;Low income;2005;52,35;70,8;580;5,2;3,78;19,01;3;18,73
Zambia;ZMB;Sub-Saharan Africa;Low income;2007;51,13;4,8;1980;4,35;1,24;10,59;3;28,49
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2018;64,26;22,6;7560;2,27;1,87;2,56;3;28,49
Chad;TCD;Sub-Saharan Africa;Low income;2011;51,42;26;1100;3,91;2,26;1;2;8,97
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2012;69,01;16,7;17420;5,25;7,9;2,07;3,5;41,44
Malawi;MWI;Sub-Saharan Africa;Low income;2002;45,52;23,8;680;3,78;3,78;5,81;3;19,69
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2014;73;8,2;21450;5,75;3,96;6,72;3;28,49
Tunisia;TUN;Middle East & North Africa;Lower middle income;2009;74,88;3,6;25290;5,67;6,53;13,29;3;65,72
Malawi;MWI;Sub-Saharan Africa;Low income;2005;47,84;22,5;760;6,06;3,78;5,84;3;20,44
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2005;69,76;18,9;11530;6,15;3,78;3,05;3;28,49
Guinea;GIN;Sub-Saharan Africa;Low income;2013;58,45;4,8;2180;3,46;2,63;4,87;2,5;28,49
Malawi;MWI;Sub-Saharan Africa;Low income;2003;46,05;24,6;750;4,67;3,22;5,8;3;19,94
Malawi;MWI;Sub-Saharan Africa;Low income;2004;46,82;24;770;5,73;3,78;5,82;3;20,19
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2009;48,45;4,8;7750;5,2;3,78;5,08;1,5;28,94
Haiti;HTI;Latin America & Caribbean;Lower middle income;2001;57,38;50,7;1600;3,73;3,78;9,63;3;28,49
Malawi;MWI;Sub-Saharan Africa;Low income;2006;49,12;20,8;780;6,92;3,78;5,85;3;20,69
Malawi;MWI;Sub-Saharan Africa;Low income;2007;50,6;19,3;830;7,66;3,78;5,84;3;20,94
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2013;69,47;16,5;18740;5,57;7,58;2,44;3,5;42,82
Zambia;ZMB;Sub-Saharan Africa;Low income;2008;52,61;4,8;2190;4,01;1,1;7,93;3;28,49
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2005;68,75;4,8;30040;2,26;2,97;7,26;2,5;23,12
Somalia;SOM;Sub-Saharan Africa;Low income;2006;52,67;70,9;580;5,2;3,78;19,01;3;19,57
Malawi;MWI;Sub-Saharan Africa;Low income;2008;52,21;19;960;8,6;3,78;5,86;3;21,19
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2002;73,37;22,7;24170;4,47;3,78;4,9;3;40,03
Chad;TCD;Sub-Saharan Africa;Low income;2012;51,93;25,4;1860;3,86;2,21;1,01;2;9,05
Tunisia;TUN;Middle East & North Africa;Lower middle income;2010;75,04;3,4;27520;5,88;5,96;13,05;3;67,13
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2019;64,5;21,9;7580;2,3;3,78;2,45;2,5;28,49
Mali;MLI;Sub-Saharan Africa;Low income;2001;48,76;16,2;1610;4,52;2,66;6,3;3;6,76
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2006;69,26;2,8;30490;2,07;2,56;6,62;2,5;23,68
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2010;50,64;4,8;9600;10,48;1,54;5,21;1,5;28,64
Niger;NER;Sub-Saharan Africa;Low income;2001;50,58;4,8;670;4,76;2,28;1,47;3;6,55
Zambia;ZMB;Sub-Saharan Africa;Low income;2009;54,13;4,8;2490;4,43;2,94;10,56;3;28,49
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2014;69,89;15,6;20410;5,9;8,26;2,02;3,5;44,21
Haiti;HTI;Latin America & Caribbean;Lower middle income;2002;57,66;52,6;1830;3,41;3,78;10,83;3;28,49
Guinea;GIN;Sub-Saharan Africa;Low income;2014;59,02;4,8;2240;4,78;2,42;4,9;2,5;28,49
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2015;73,24;7,4;23590;5,78;3,82;7,61;3;28,49
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2007;69,75;2,5;27630;1,99;2,55;6,33;2,5;24,19
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2014;66,37;11,8;8570;4,4;5,72;7,65;3,5;20,3
Tunisia;TUN;Middle East & North Africa;Lower middle income;2011;75,21;3,2;26340;6,43;7,55;18,33;3;68,55
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2011;52,9;4,8;11410;8,08;3,78;5,37;1,5;28,35
Malawi;MWI;Sub-Saharan Africa;Low income;2009;53,89;17,1;980;8,27;3,78;5,87;3;21,44
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2006;70,08;17,8;11520;6,36;3,03;3,06;3;28,49
Niger;NER;Sub-Saharan Africa;Low income;2002;51,26;4,8;700;4,86;2,4;1,89;3;7,26
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2012;55,03;4,8;12010;6,92;6,07;5,15;1,5;28,05
Chad;TCD;Sub-Saharan Africa;Low income;2013;52,39;25,6;2190;4,07;2,85;1,03;2;9,14
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2015;70,28;14,3;20760;6,55;8,94;3,11;3;45,62
Tunisia;TUN;Middle East & North Africa;Lower middle income;2012;75,38;3;27790;6,61;5,95;17,63;3;69,99
Guinea;GIN;Sub-Saharan Africa;Low income;2015;59,6;4,8;2540;5,81;2,52;4,92;2,5;28,49
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2008;70,2;2,5;30450;1,94;2,44;5,86;2,5;24,4
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2016;73,47;6,8;24590;5,83;3,85;7,28;3;28,49
Haiti;HTI;Latin America & Caribbean;Lower middle income;2003;57,96;53;1810;3,41;3,78;12;3;28,49
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2015;66,75;10,7;9290;4,38;5,46;6,76;3,5;20,98
Zambia;ZMB;Sub-Saharan Africa;Low income;2010;55,66;4,8;2660;3,72;3,7;13,19;2,5;28,49
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2013;56,9;4,8;12280;7,11;6;4,98;1,5;27,76
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2003;73,64;22,7;24660;5,44;3,78;5,66;3;40,08
Austria;AUT;Europe & Central Asia;High income;2006;79,88;2,5;74100;9,53;5,23;5,24;3;99,66
Austria;AUT;Europe & Central Asia;High income;2001;78,58;2,5;67910;9,27;5,58;4,01;3;99,68
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2017;73,69;6,2;23550;5,83;3,92;5,83;3;28,49
Somalia;SOM;Sub-Saharan Africa;Low income;2007;53;70,9;620;5,2;3,78;18,9;3;19,48
Austria;AUT;Europe & Central Asia;High income;2007;80,18;2,5;71240;9,53;5,15;4,86;3;99,66
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2007;70,41;18,2;12410;6,19;3,09;3,11;3;28,49
Austria;AUT;Europe & Central Asia;High income;2008;80,43;2,5;70730;9,73;5,26;4,13;3;99,65
Austria;AUT;Europe & Central Asia;High income;2004;79,18;2,5;75800;9,71;5,3;5,83;3;99,67
Austria;AUT;Europe & Central Asia;High income;2002;78,68;2,5;69370;9,39;5,52;4,85;3;99,68
Mali;MLI;Sub-Saharan Africa;Low income;2002;49,54;15,2;1400;5;2,9;7,16;3;7,41
Austria;AUT;Europe & Central Asia;High income;2005;79,33;2,5;76240;9,63;5,25;5,63;3;99,67
Tunisia;TUN;Middle East & North Africa;Lower middle income;2013;75,55;2,8;27850;6,86;6,97;15,93;3;71,43
Malawi;MWI;Sub-Saharan Africa;Low income;2010;55,56;15,5;890;7,24;3,54;5,89;3;21,69
Guinea;GIN;Sub-Saharan Africa;Low income;2016;60,17;4,8;2820;5,4;2,54;4,88;2,5;28,49
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2009;70,6;2,5;25500;2,61;3,22;5,74;2,5;24,51
Austria;AUT;Europe & Central Asia;High income;2003;78,63;2,5;74460;9,55;5,36;4,78;3;99,67
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2018;73,89;6,1;25310;5,73;3,93;5,86;3;28,49
Niger;NER;Sub-Saharan Africa;Low income;2004;52,67;4,8;790;5,01;3,78;2,75;3;8,67
Chad;TCD;Sub-Saharan Africa;Low income;2014;52,79;27;2260;4,27;2,6;1,05;2,5;9,24
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2016;70,63;13,1;22010;6,83;8,85;3,5;3;47,04
Niger;NER;Sub-Saharan Africa;Low income;2003;51,95;4,8;760;4,78;1,94;2,32;3;7,96
Austria;AUT;Europe & Central Asia;High income;2009;80,33;2,5;64420;10,23;5,73;5,3;3;99,65
Austria;AUT;Europe & Central Asia;High income;2010;80,58;2,5;69960;10,22;5,7;4,82;3;99,64
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2014;58,41;4,8;12080;8,13;6,14;4,77;1,5;27,47
Guinea;GIN;Sub-Saharan Africa;Low income;2017;60,71;4,8;3340;3,91;2,32;4,91;2,5;28,49
Austria;AUT;Europe & Central Asia;High income;2011;80,98;2,5;68270;10,03;5,59;4,56;3;99,64
Haiti;HTI;Latin America & Caribbean;Lower middle income;2004;58,29;53,7;1670;3,45;3,78;13,32;3;28,49
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2019;74,08;7;27230;5,93;4,04;6,36;3;28,49
Tunisia;TUN;Middle East & North Africa;Lower middle income;2014;75,73;2,7;29950;6,81;6,88;15,06;3;72,89
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2010;70,94;2,5;24310;2,49;2,78;5,63;2,5;24,61
Zambia;ZMB;Sub-Saharan Africa;Low income;2011;57,13;4,8;3050;3,46;3,8;10,55;2,5;28,49
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2016;67,08;9,5;10130;4,26;5,11;4,46;3,5;21,66
Mali;MLI;Sub-Saharan Africa;Low income;2003;50,37;15,1;1400;5,05;3,81;7,9;3;8,06
Austria;AUT;Europe & Central Asia;High income;2012;80,94;2,5;65110;10,2;5,48;4,87;3;99,64
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2004;73,89;22,7;26180;5,57;3,78;5;3;40,12
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2008;70,75;17,9;11240;6,08;3,24;3,31;3;28,49
Guinea;GIN;Sub-Saharan Africa;Low income;2018;61,19;4,8;3750;3,64;2,38;4,98;2,5;28,49
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2017;70,95;12,5;22750;6,49;8,66;3,65;3;48,49
Guinea;GIN;Sub-Saharan Africa;Low income;2019;61,6;4,8;3950;3,98;1,85;5,02;2,5;28,49
Austria;AUT;Europe & Central Asia;High income;2013;81,14;2,5;65750;10,29;5,55;5,33;3;99,64
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2017;67,38;8,5;9800;4;4,62;3,69;3,5;22,36
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2018;67,67;7,8;10180;4,24;4,86;3,28;3,5;23,06
Malawi;MWI;Sub-Saharan Africa;Low income;2011;57,16;13,7;930;7,49;4,15;5,92;3;21,94
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2015;59,53;4,8;12430;7,45;5,81;4,78;2;27,18
Tunisia;TUN;Middle East & North Africa;Lower middle income;2015;75,92;2,5;30480;6,62;6,22;15,16;3;74,36
Austria;AUT;Europe & Central Asia;High income;2014;81,49;2,5;62050;10,37;5,45;5,62;3;99,64
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2011;71,23;2,5;27280;2,45;2,44;5,42;3;24,7
Zambia;ZMB;Sub-Saharan Africa;Low income;2012;58,5;4,8;4030;3,93;4,2;7,85;3;28,49
Haiti;HTI;Latin America & Caribbean;Lower middle income;2005;58,65;52,9;1700;3,37;3,78;14,42;2;28,49
Chad;TCD;Sub-Saharan Africa;Low income;2015;53,14;28;2390;4,52;2,4;1,07;2,5;9,36
Mali;MLI;Sub-Saharan Africa;Low income;2004;51,22;14,4;1480;5,22;3,86;8,75;3;8,73
Somalia;SOM;Sub-Saharan Africa;Low income;2008;53,33;70,8;620;5,2;3,78;18,92;3;20,53
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2018;71,24;12,1;23230;6,64;8,9;3,52;3;49,95
Austria;AUT;Europe & Central Asia;High income;2017;81,64;2,5;65860;10,38;5,37;5,5;3;99,64
Austria;AUT;Europe & Central Asia;High income;2015;81,19;2,5;63240;10,37;5,46;5,72;3;99,64
Austria;AUT;Europe & Central Asia;High income;2016;81,64;2,5;63680;10,35;5,48;6,01;3;99,64
Austria;AUT;Europe & Central Asia;High income;2018;81,69;2,5;63060;10,32;5,22;4,85;3;99,64
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2012;71,51;2,5;30110;2,96;2,07;5,19;3;24,78
Malawi;MWI;Sub-Saharan Africa;Low income;2012;58,63;14;950;8,48;3,78;5,95;3;22,19
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2019;67,94;7,4;10620;4,13;5,35;2,86;3,5;23,76
Tunisia;TUN;Middle East & North Africa;Lower middle income;2016;76,12;2,5;29610;6,61;7,32;15,56;3;75,85
Austria;AUT;Europe & Central Asia;High income;2019;81,9;2,5;64770;10,43;3,78;4,49;3;99,64
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2016;60,29;4,8;11020;7,68;5,47;4,79;2;26,88
Niger;NER;Sub-Saharan Africa;Low income;2005;53,41;4,8;760;5,68;3,78;3,1;3;9,26
Haiti;HTI;Latin America & Caribbean;Lower middle income;2006;59,03;51,9;1720;3,53;3,78;15,69;2;28,49
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2013;71,77;2,5;30940;3,04;2,44;4,97;3;24,84
Malawi;MWI;Sub-Saharan Africa;Low income;2013;59,93;14,8;980;11,58;5,42;5,95;2,5;22,44
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2005;74,11;22,4;28220;5,59;3,78;3,78;3;40,29
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2019;71,51;11,9;22340;6,92;3,78;3,82;3;51,43
Niger;NER;Sub-Saharan Africa;Low income;2006;54,18;4,8;750;5,81;2,56;2,65;3;9,81
Zambia;ZMB;Sub-Saharan Africa;Low income;2013;59,75;4,8;4240;4,69;4,3;8,61;3;28,49
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2009;71,11;17,6;11850;6,34;3,78;3,51;3;28,49
Mali;MLI;Sub-Saharan Africa;Low income;2005;52,06;13,3;1650;5,2;3,52;9,69;3,5;9,4
Chad;TCD;Sub-Saharan Africa;Low income;2016;53,44;28,5;2210;5,05;2,3;1,1;2,5;9,48
Tunisia;TUN;Middle East & North Africa;Lower middle income;2017;76,31;2,5;29960;6,85;3,78;15,33;3;77,35
Sweden;SWE;Europe & Central Asia;High income;2005;80,55;2,5;50210;8,15;6,51;7,49;3;93,32
Sweden;SWE;Europe & Central Asia;High income;2008;81,1;2,5;46150;8,21;6,34;6,23;3;93,62
Niger;NER;Sub-Saharan Africa;Low income;2008;55,76;4,8;860;5,22;2,72;1,71;3;10,89
Sweden;SWE;Europe & Central Asia;High income;2007;80,9;2,5;47140;8;6,17;6,16;3;93,47
Sweden;SWE;Europe & Central Asia;High income;2006;80,75;2,5;48900;8,05;6,36;7,07;3;93,4
Sweden;SWE;Europe & Central Asia;High income;2009;81,35;2,5;42880;8,77;6,75;8,35;3;93,75
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2014;72,02;2,5;32240;3,38;2,63;4,91;3;24,72
Sweden;SWE;Europe & Central Asia;High income;2010;81,45;2,5;48130;8,32;6,52;8,61;3;93,88
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2017;60,81;4,8;10340;7,47;5,82;4,78;2;26,58
Sweden;SWE;Europe & Central Asia;High income;2004;80,5;2,5;53590;8,13;6,66;6,69;3;93,25
Malawi;MWI;Sub-Saharan Africa;Low income;2014;61,04;15,4;850;9,71;4,84;5,9;2,5;22,7
Sweden;SWE;Europe & Central Asia;High income;2003;80,1;2,5;55200;8,32;6,79;5,55;3;93,19
Somalia;SOM;Sub-Saharan Africa;Low income;2009;53,65;70,9;610;5,2;3,78;18,94;3;21,6
Sweden;SWE;Europe & Central Asia;High income;2011;81,8;2,5;44580;10,42;6,37;7,8;3;94,02
Niger;NER;Sub-Saharan Africa;Low income;2007;54,97;4,8;820;5,39;3,01;2,2;3;10,36
Sweden;SWE;Europe & Central Asia;High income;2002;79,85;2,5;54020;8,21;6,92;4,97;3;93,12
Sweden;SWE;Europe & Central Asia;High income;2001;79,8;2,5;52500;7,9;6,62;4,73;3;93,05
Haiti;HTI;Latin America & Caribbean;Lower middle income;2007;59,41;50,1;2050;3,73;3,78;16,8;2;28,49
Sweden;SWE;Europe & Central Asia;High income;2012;81,7;2,5;42140;10,74;7,54;7,98;3;94,15
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2015;72,27;2,5;31770;4,11;2,95;4,96;3;24,52
Sweden;SWE;Europe & Central Asia;High income;2013;81,96;2,5;40540;10,9;7,61;8,05;3;94,29
Tunisia;TUN;Middle East & North Africa;Lower middle income;2018;76,51;2,5;29890;6,82;3,78;15,46;3;78,48
Zambia;ZMB;Sub-Saharan Africa;Low income;2014;60,83;4,8;4690;3,83;5,2;9,36;3;28,49
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2006;74,32;22,8;30130;5,7;3,78;3,55;3;40,45
Sweden;SWE;Europe & Central Asia;High income;2014;82,25;2,5;39080;10,95;7,57;7,95;3;94,42
Niger;NER;Sub-Saharan Africa;Low income;2009;56,56;4,8;1080;5,33;3,34;1,27;2,5;11,4
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2018;61,2;4,8;12380;8,68;3,87;4,8;2,5;26,27
Mali;MLI;Sub-Saharan Africa;Low income;2006;52,84;11,9;1890;5,46;3,78;10,7;3,5;10,08
Malawi;MWI;Sub-Saharan Africa;Low income;2015;61,95;16;930;9,33;5,61;5,86;2,5;22,95
Chad;TCD;Sub-Saharan Africa;Low income;2017;53,71;29,1;2150;4,56;2,45;1,12;2,5;9,63
Sweden;SWE;Europe & Central Asia;High income;2015;82,2;2,5;39190;10,8;7,44;7,43;3;94,55
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2016;72,49;2,5;32240;4,04;2,9;5;3;23,66
Haiti;HTI;Latin America & Caribbean;Lower middle income;2008;59,78;48,6;2030;3,79;3,78;16,34;2;28,49
Somalia;SOM;Sub-Saharan Africa;Low income;2010;53,99;70,4;630;5,2;3,78;18,96;3;22,69
Cuba;CUB;Latin America & Caribbean;Upper middle income;2002;77,11;2,5;26420;7,11;9,57;3,31;3;40,08
Sweden;SWE;Europe & Central Asia;High income;2016;82,31;2,5;38780;10,85;7,62;6,99;3;94,67
Tunisia;TUN;Middle East & North Africa;Lower middle income;2019;76,7;2,6;29910;6,96;3,78;15,13;3;79,62
Niger;NER;Sub-Saharan Africa;Low income;2010;57,33;4,8;1370;5,02;2,72;0,78;3;11,9
Sweden;SWE;Europe & Central Asia;High income;2017;82,41;2,5;38290;10,79;7,57;6,72;3;94,79
Malawi;MWI;Sub-Saharan Africa;Low income;2016;62,68;16,1;1120;10,88;4,75;5,82;2,5;23,2
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2010;71,48;16,4;11440;6,12;2,85;3,5;3;28,49
Zimbabwe;ZWE;Sub-Saharan Africa;Lower middle income;2019;61,49;4,8;11760;7,7;3,78;4,83;2,5;25,96
Zambia;ZMB;Sub-Saharan Africa;Low income;2015;61,74;4,8;4960;4,44;4,62;10,13;3;28,49
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2007;74,51;22,1;30640;5,34;3,78;3,14;3;40,61
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2017;72,69;2,5;31960;3,74;2,47;5;3;22,79
Cuba;CUB;Latin America & Caribbean;Upper middle income;2001;76,91;2,5;27470;6,98;8,36;4,08;3;40,22
Haiti;HTI;Latin America & Caribbean;Lower middle income;2009;60,15;45,8;1990;3,6;3,78;15,66;2,5;28,49
Mali;MLI;Sub-Saharan Africa;Low income;2007;53,55;10,4;2070;5,25;3,78;11,71;3,5;10,77
Sweden;SWE;Europe & Central Asia;High income;2018;82,56;2,5;36010;10,94;7,64;6,36;3;94,85
Cuba;CUB;Latin America & Caribbean;Upper middle income;2003;77,3;2,5;25630;7,1;9,94;2,33;3;39,96
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2018;72,86;2,5;32730;3,56;2,46;4,9;3;21,92
Malawi;MWI;Sub-Saharan Africa;Low income;2017;63,28;16,6;1190;10,89;4,03;5,76;2,5;23,45
Chad;TCD;Sub-Saharan Africa;Low income;2018;53,98;30,3;2190;4,17;2,26;1,13;2,5;9,78
Somalia;SOM;Sub-Saharan Africa;Low income;2011;54,34;68,7;630;5,2;3,78;18,98;3;23,79
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2001;50,89;22,6;970;2,89;3,78;2,65;3;28,49
Haiti;HTI;Latin America & Caribbean;Lower middle income;2010;60,51;44,4;2460;4,63;3,78;15,38;2,5;28,49
Sweden;SWE;Europe & Central Asia;High income;2019;83,11;2,5;35000;10,87;3,78;6,83;3;94,92
Cuba;CUB;Latin America & Caribbean;Upper middle income;2004;77,5;2,5;25360;6,83;10,27;1,85;3;39,84
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2019;73,01;2,5;35510;4,04;2,68;4,85;3;21,04
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2008;74,71;21,3;31690;5,38;3,78;3,92;3;40,76
Cambodia;KHM;East Asia & Pacific;Lower middle income;2001;59,34;23,6;2150;7,01;1,72;1,03;3;28,49
Zambia;ZMB;Sub-Saharan Africa;Low income;2016;62,46;4,8;5320;4,48;3,75;10,87;3;28,49
Cuba;CUB;Latin America & Caribbean;Upper middle income;2006;77,86;2,5;26780;8,27;9,06;1,91;3;39,23
Haiti;HTI;Latin America & Caribbean;Lower middle income;2011;60,88;44;2700;5,91;3,78;14,53;2,5;28,49
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2011;71,86;16,3;11740;5,96;2,97;3,09;3;28,49
Niger;NER;Sub-Saharan Africa;Low income;2011;58,08;4,8;1410;4,87;3,08;0,32;3;12,38
Malawi;MWI;Sub-Saharan Africa;Low income;2018;63,8;16,8;1380;9,83;3,32;5,76;2,5;23,71
Somalia;SOM;Sub-Saharan Africa;Low income;2012;54,71;65,9;630;5,2;3,78;18,97;3;24,6
Chad;TCD;Sub-Saharan Africa;Low income;2019;54,24;31,7;2250;4,35;2,37;1,12;2,5;9,95
Cambodia;KHM;East Asia & Pacific;Lower middle income;2002;60,28;21,2;2210;7,24;1,71;1,1;3;28,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2002;51,38;20,5;960;2,97;3,78;2,73;3;28,49
Cuba;CUB;Latin America & Caribbean;Upper middle income;2005;77,69;2,5;26320;8,76;10,56;1,95;3;39,54
Cuba;CUB;Latin America & Caribbean;Upper middle income;2007;78,02;2,5;27680;10,97;11,87;1,79;3;38,92
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2009;74,9;16;34500;5,7;4,34;4,61;3;40,9
Mali;MLI;Sub-Saharan Africa;Low income;2008;54,19;9,4;2080;5,04;3,4;10,49;3,5;11,46
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2001;51,22;22,9;5160;4,1;2,3;7,46;3;28,49
Cambodia;KHM;East Asia & Pacific;Lower middle income;2003;61,24;19,4;2380;6,95;3,78;1,11;3;28,49
Haiti;HTI;Latin America & Caribbean;Lower middle income;2012;61,26;44,7;2420;5,56;3,78;14,1;2,5;28,49
Cuba;CUB;Latin America & Caribbean;Upper middle income;2008;78,15;2,5;26750;11,31;14,06;1,58;3;38,6
Zambia;ZMB;Sub-Saharan Africa;Low income;2017;63,04;4,8;6810;4,38;3,73;11,63;3;28,49
Malawi;MWI;Sub-Saharan Africa;Low income;2019;64,26;17,6;1450;7,39;3,71;5,75;2,5;23,96
Cambodia;KHM;East Asia & Pacific;Lower middle income;2004;62,19;18,5;2380;7,09;1,72;1,13;3;28,49
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2012;72,24;16,8;12150;6,07;3,01;2,76;3;28,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2003;51,96;18,6;1040;3,14;3,78;2,78;3;28,49
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2010;75,09;12,3;37250;6,12;4,51;4,09;3;41,04
Somalia;SOM;Sub-Saharan Africa;Low income;2013;55,1;62,4;650;5,2;3,78;18,95;3;25,43
Cambodia;KHM;East Asia & Pacific;Lower middle income;2005;63,09;17;2660;6,85;3,78;1,13;2,5;28,49
Cuba;CUB;Latin America & Caribbean;Upper middle income;2011;78,4;2,5;27590;11,31;3,78;3,18;3;37,8
Niger;NER;Sub-Saharan Africa;Low income;2012;58,79;4,8;1890;4,31;3,19;2,18;3;12,85
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2011;75,29;8,4;37100;6,48;4,73;3,46;3;41,17
