Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation;Injuries;Communicable;NonCommunicable
Georgia;GEO;Europe & Central Asia;Upper middle income;2016;73,21;8,30;9650,00;8,00;3,59;16,60;3,00;36,49;141954,74;105091,99;1244800,61
Benin;BEN;Sub-Saharan Africa;Lower middle income;2003;56,44;13,70;2440,00;3,04;2,28;0,74;3,00;28,49;310226,32;4245932,23;1244980,71
South Sudan;SSD;Sub-Saharan Africa;Low income;2008;53,60;4,80;1240,00;5,20;3,78;12,15;3,00;28,49;309317,42;4878371,66;1245995,56
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2004;60,25;28,60;4950,00;2,59;3,78;2,54;3,00;28,49;276985,30;1702509,88;1246368,50
Burundi;BDI;Sub-Saharan Africa;Low income;2007;54,94;4,80;180,00;10,58;3,78;1,63;2,00;28,49;464554,21;4340885,90;1249092,83
Israel;ISR;Middle East & North Africa;High income;2005;80,15;2,50;61010,00;7,12;5,75;11,34;3,00;83,61;162055,03;91859,52;1251607,89
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2013;51,73;25,40;1040,00;11,57;2,38;4,51;3,00;12,18;278524,58;3559689,40;1253119,60
Honduras;HND;Latin America & Caribbean;Lower middle income;2008;72,80;20,80;8590,00;8,60;3,78;3,16;3,00;44,78;394304,40;516088,63;1253882,37
South Sudan;SSD;Sub-Saharan Africa;Low income;2017;57,37;4,80;1520,00;8,24;3,78;12,25;1,50;28,49;445340,57;3765945,02;1255614,34
Moldova;MDA;Europe & Central Asia;Upper middle income;2001;67,19;4,80;7020,00;6,23;4,85;7,29;3,00;28,49;232794,87;159857,91;1255903,82
Georgia;GEO;Europe & Central Asia;Upper middle income;2013;72,41;7,90;7840,00;7,88;2,89;19,42;3,50;38,69;146181,92;117587,80;1259026,94
Libya;LBY;Middle East & North Africa;Upper middle income;2019;72,91;4,80;56800,00;5,20;3,78;19,66;3,00;21,62;307299,87;138822,26;1261130,61
Croatia;HRV;Europe & Central Asia;High income;2016;78,02;2,50;16880,00;6,83;3,78;13,10;3,00;72,98;154950,18;44544,64;1262923,99
South Sudan;SSD;Sub-Saharan Africa;Low income;2016;57,12;4,80;1730,00;5,20;1,54;12,30;1,50;28,49;420676,45;3971992,30;1263717,05
United Arab Emirates;ARE;Middle East & North Africa;High income;2013;76,90;7,10;184470,00;3,59;3,78;2,04;3,00;87,78;375315,67;118938,93;1264983,47
Israel;ISR;Middle East & North Africa;High income;2006;80,55;2,50;64330,00;6,91;5,76;10,71;3,00;84,36;185227,82;92528,48;1266047,73
Croatia;HRV;Europe & Central Asia;High income;2017;77,83;2,50;17410,00;6,76;3,85;11,21;3,00;71,69;155164,00;43905,57;1267864,74
Jordan;JOR;Middle East & North Africa;Upper middle income;2015;74,08;6,30;25310,00;7,46;3,45;13,08;3,00;81,27;174132,04;292873,44;1268626,33
Croatia;HRV;Europe & Central Asia;High income;2018;78,07;2,50;16430,00;6,78;3,91;8,43;3,00;70,39;155621,89;43376,34;1269946,12
Croatia;HRV;Europe & Central Asia;High income;2013;77,13;2,50;17010,00;6,52;4,50;17,25;3,00;76,82;159681,94;45804,62;1270814,71
South Sudan;SSD;Sub-Saharan Africa;Low income;2009;54,22;4,80;1290,00;5,20;3,78;12,18;3,00;28,49;469662,82;4876739,94;1272181,64
Burundi;BDI;Sub-Saharan Africa;Low income;2008;55,72;4,80;180,00;9,24;5,19;1,63;2,00;28,49;479056,14;4310421,97;1273216,32
Moldova;MDA;Europe & Central Asia;Upper middle income;2009;69,12;4,80;7640,00;13,68;9,51;6,40;3,00;28,49;207894,24;143451,84;1274632,59
Moldova;MDA;Europe & Central Asia;Upper middle income;2008;68,67;4,80;8150,00;10,95;8,24;3,98;3,00;28,49;210798,87;146725,26;1275096,42
Moldova;MDA;Europe & Central Asia;Upper middle income;2002;67,36;4,80;7180,00;7,40;5,50;6,80;3,00;28,49;229437,44;154848,73;1276064,57
Croatia;HRV;Europe & Central Asia;High income;2019;78,42;2,50;16520,00;6,98;3,78;6,62;3,00;69,09;155470,19;42941,13;1277757,16
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2014;52,37;25,00;1150,00;19,73;2,66;4,68;3,00;12,45;281476,52;3730231,50;1278082,77
Tajikistan;TJK;Europe & Central Asia;Lower middle income;2008;67,91;4,80;3040,00;5,91;3,46;11,98;2,00;28,49;224377,57;877239,50;1278102,16
Croatia;HRV;Europe & Central Asia;High income;2014;77,48;2,50;16240,00;6,70;3,78;17,29;3,00;75,54;157805,96;45068,20;1278720,30
Moldova;MDA;Europe & Central Asia;Upper middle income;2004;67,67;4,80;7780,00;8,97;6,77;8,17;3,00;28,49;221088,61;150566,02;1280968,08
South Sudan;SSD;Sub-Saharan Africa;Low income;2018;57,60;4,80;1550,00;6,28;3,78;12,24;1,50;28,49;403964,22;3661446,73;1281883,67
Benin;BEN;Sub-Saharan Africa;Lower middle income;2004;56,89;13,20;2650,00;3,08;2,57;0,77;3,00;28,49;311834,29;4285057,97;1285396,95
Israel;ISR;Middle East & North Africa;High income;2007;80,50;2,50;66600,00;6,88;5,50;9,38;3,00;85,12;162660,11;94280,12;1287758,14
Moldova;MDA;Europe & Central Asia;Upper middle income;2003;67,52;4,80;7770,00;7,02;5,42;7,95;3,00;28,49;225330,19;151904,29;1291216,10
South Sudan;SSD;Sub-Saharan Africa;Low income;2010;54,80;4,80;1310,00;5,20;3,78;12,18;3,00;28,49;352933,17;4896288,32;1291844,73
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2015;52,94;25,80;910,00;20,41;3,06;4,74;3,00;12,71;276914,76;3511791,97;1292235,02
Moldova;MDA;Europe & Central Asia;Upper middle income;2007;68,30;4,80;8140,00;11,02;8,29;5,07;3,00;28,49;217314,55;148796,55;1292524,68
Honduras;HND;Latin America & Caribbean;Lower middle income;2009;73,06;18,30;8070,00;9,00;3,78;3,29;3,00;45,26;393655,45;506492,84;1293276,65
Georgia;GEO;Europe & Central Asia;Upper middle income;2012;72,10;7,80;7190,00;8,05;1,91;19,65;3,50;39,41;149763,54;123804,50;1294070,70
Moldova;MDA;Europe & Central Asia;Upper middle income;2010;69,62;4,80;8300,00;10,13;7,59;7,45;3,00;28,49;209404,98;141030,03;1295402,61
Croatia;HRV;Europe & Central Asia;High income;2012;76,92;2,50;17410,00;7,78;3,78;15,93;3,00;78,11;164765,12;46630,16;1295921,42
Israel;ISR;Middle East & North Africa;High income;2008;80,95;2,50;66710,00;6,96;5,52;7,70;3,00;85,88;187708,15;95279,61;1296662,76
Croatia;HRV;Europe & Central Asia;High income;2011;76,78;2,50;19030,00;7,77;4,10;13,68;3,00;78,52;166065,31;48526,90;1299407,29
Burundi;BDI;Sub-Saharan Africa;Low income;2009;56,49;4,80;180,00;10,35;6,17;1,62;2,00;28,49;496965,56;4262363,75;1300544,45
Moldova;MDA;Europe & Central Asia;Upper middle income;2006;68,02;4,80;7980,00;10,54;7,50;7,38;3,00;28,49;223609,84;149411,39;1301606,99
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2005;60,53;27,40;4930,00;2,45;3,78;2,41;3,00;28,49;292855,17;1726131,09;1303390,94
South Sudan;SSD;Sub-Saharan Africa;Low income;2019;57,85;4,80;1700,00;6,04;3,78;12,23;1,50;28,49;336753,79;3601055,49;1305031,76
South Sudan;SSD;Sub-Saharan Africa;Low income;2015;56,86;4,80;1970,00;5,20;1,47;12,27;1,50;28,49;464497,83;4297812,39;1307230,86
Israel;ISR;Middle East & North Africa;High income;2009;81,40;2,50;65730,00;7,07;5,48;9,53;3,00;86,64;184730,91;96005,47;1308848,56
Croatia;HRV;Europe & Central Asia;High income;2015;77,28;2,50;16600,00;6,79;3,78;16,18;3,00;74,26;158573,78;45421,24;1308910,32
Croatia;HRV;Europe & Central Asia;High income;2010;76,48;2,50;19460,00;8,09;4,20;11,62;3,00;78,46;168923,68;50766,49;1310874,84
Benin;BEN;Sub-Saharan Africa;Lower middle income;2005;57,36;12,00;2900,00;2,93;2,66;0,82;3,50;28,49;313691,95;4334552,55;1313241,95
Tajikistan;TJK;Europe & Central Asia;Lower middle income;2009;68,36;4,80;2410,00;5,86;4,10;11,50;2,00;28,49;227736,89;863697,69;1313646,96
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2016;53,44;25,90;930,00;16,53;3,06;4,66;3,00;12,98;279141,79;3307688,86;1314401,46
South Sudan;SSD;Sub-Saharan Africa;Low income;2011;55,33;4,80;1280,00;5,20;0,96;12,20;3,00;28,49;445679,95;4903017,03;1315569,64
Croatia;HRV;Europe & Central Asia;High income;2009;76,17;2,50;20310,00;8,18;4,36;9,20;3,00;78,40;173146,96;54675,01;1318120,05
Croatia;HRV;Europe & Central Asia;High income;2006;75,84;2,50;21610,00;6,98;3,78;11,13;3,00;78,22;178363,81;62540,58;1318152,79
United Arab Emirates;ARE;Middle East & North Africa;High income;2014;77,10;6,60;184759,99;3,63;3,78;1,91;3,00;89,81;380725,34;119748,55;1319406,57
Croatia;HRV;Europe & Central Asia;High income;2004;75,52;3,10;21100,00;6,57;3,79;13,66;3,00;78,10;181246,61;68105,46;1321222,84
Georgia;GEO;Europe & Central Asia;Upper middle income;2011;71,77;8,20;6520,00;8,01;2,58;19,63;3,50;40,14;146777,11;126577,49;1323257,05
Finland;FIN;Europe & Central Asia;High income;2001;77,97;2,50;61090,00;7,25;5,84;10,29;3,00;80,25;222105,62;66976,25;1324448,51
Moldova;MDA;Europe & Central Asia;Upper middle income;2005;67,82;4,80;8180,00;9,56;7,16;7,29;3,00;28,49;230090,31;153380,94;1326734,79
Israel;ISR;Middle East & North Africa;High income;2010;81,60;2,50;70520,00;7,02;5,52;8,48;3,00;87,40;148791,93;96647,11;1327440,18
Finland;FIN;Europe & Central Asia;High income;2002;78,12;2,50;63440,00;7,63;6,02;10,42;3,00;80,50;220738,86;63244,43;1329373,95
Finland;FIN;Europe & Central Asia;High income;2003;78,37;2,50;71710,00;7,94;6,17;10,47;3,00;80,76;220248,89;59645,87;1334916,70
Croatia;HRV;Europe & Central Asia;High income;2007;75,71;2,50;22880,00;7,48;3,94;9,91;3,00;78,28;179945,40;60120,34;1335198,69
South Sudan;SSD;Sub-Saharan Africa;Low income;2012;55,79;4,80;1420,00;5,20;3,78;12,20;2,00;28,49;393912,47;4856688,51;1335759,40
Croatia;HRV;Europe & Central Asia;High income;2005;75,24;2,50;21450,00;6,91;3,78;12,60;3,00;78,16;181964,70;66291,05;1335866,29
Croatia;HRV;Europe & Central Asia;High income;2001;74,51;6,80;19200,00;7,23;3,78;15,82;3,00;77,93;191136,56;72998,69;1337533,50
Georgia;GEO;Europe & Central Asia;Upper middle income;2008;70,95;3,60;4840,00;8,44;2,92;17,87;3,00;42,29;182084,82;142683,38;1338675,08
Honduras;HND;Latin America & Caribbean;Lower middle income;2010;73,32;15,80;8180,00;8,73;6,80;4,12;3,00;45,72;403953,05;505166,42;1338914,59
South Sudan;SSD;Sub-Saharan Africa;Low income;2014;56,55;4,80;1530,00;5,20;1,23;12,19;2,00;28,49;596198,93;4594240,20;1339024,07
Georgia;GEO;Europe & Central Asia;Upper middle income;2010;71,46;6,70;5320,00;9,07;2,80;20,20;3,50;40,86;149699,88;131901,06;1339635,97
Croatia;HRV;Europe & Central Asia;High income;2002;74,72;4,60;20280,00;6,21;3,78;15,05;3,00;77,99;188038,80;71689,86;1340066,43
Georgia;GEO;Europe & Central Asia;Upper middle income;2007;70,77;4,00;5630,00;7,44;2,70;13,28;3,00;43,01;141254,59;145433,15;1340657,21
Finland;FIN;Europe & Central Asia;High income;2004;78,71;2,50;67680,00;8,06;6,16;10,36;3,00;81,02;222200,16;55255,78;1342822,28
Burundi;BDI;Sub-Saharan Africa;Low income;2010;57,23;4,80;300,00;11,28;6,78;1,61;2,00;28,49;487992,15;4160708,09;1343395,29
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2001;69,69;20,40;18980,00;4,88;1,97;7,26;3,00;28,49;331151,89;1080987,39;1343896,38
South Sudan;SSD;Sub-Saharan Africa;Low income;2013;56,20;4,80;1450,00;5,20;1,02;12,13;2,00;28,49;563604,47;4741992,37;1345376,89
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2017;53,90;27,20;940,00;9,40;4,66;4,66;3,00;13,25;370362,06;3212165,46;1345818,13
Georgia;GEO;Europe & Central Asia;Upper middle income;2009;71,18;5,00;5620,00;9,57;3,22;20,71;3,00;41,58;151567,36;138845,93;1347172,87
Benin;BEN;Sub-Saharan Africa;Lower middle income;2006;57,82;11,00;3470,00;2,97;2,56;0,86;3,50;28,49;321592,71;4380012,24;1347798,26
Croatia;HRV;Europe & Central Asia;High income;2008;75,91;2,50;21730,00;7,73;4,25;8,53;3,00;78,34;179791,10;57121,50;1348905,35
Finland;FIN;Europe & Central Asia;High income;2005;78,82;2,50;55460,00;8,29;6,03;8,38;3,00;81,27;220259,91;50383,55;1349234,33
Jordan;JOR;Middle East & North Africa;Upper middle income;2016;74,18;7,10;24820,00;7,16;3,45;15,28;3,00;81,48;190870,50;307188,19;1351058,35
Finland;FIN;Europe & Central Asia;High income;2006;79,21;2,50;67020,00;8,28;5,93;7,72;3,00;81,53;218229,21;46688,18;1351687,18
Croatia;HRV;Europe & Central Asia;High income;2003;74,61;3,70;21610,00;6,36;3,83;13,92;3,00;78,04;187047,51;70023,26;1352135,03
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2006;60,84;27,30;4780,00;2,43;3,78;2,36;3,00;28,49;305644,43;1755450,69;1352553,87
Israel;ISR;Middle East & North Africa;High income;2011;81,66;2,50;69820,00;6,99;5,55;7,14;3,00;88,15;147900,98;98116,46;1353692,53
Finland;FIN;Europe & Central Asia;High income;2007;79,26;2,50;65100,00;8,08;5,67;6,85;3,00;81,79;217567,67;45055,17;1363762,90
Tajikistan;TJK;Europe & Central Asia;Lower middle income;2010;68,74;4,80;2450,00;5,74;4,01;10,89;2,00;28,49;239458,00;844738,67;1364156,97
Finland;FIN;Europe & Central Asia;High income;2008;79,57;2,50;56660,00;8,34;5,83;6,37;3,00;82,04;212977,40;43164,81;1369732,99
Israel;ISR;Middle East & North Africa;High income;2012;81,70;2,50;76060,00;7,12;5,67;6,86;3,00;88,91;145453,06;99669,31;1371985,47
Georgia;GEO;Europe & Central Asia;Upper middle income;2006;70,64;4,00;4700,00;7,63;3,00;13,57;3,50;43,72;141156,11;151701,12;1374178,72
Rwanda;RWA;Sub-Saharan Africa;Low income;2001;49,94;38,50;560,00;3,89;4,83;0,84;3,00;28,49;622884,72;5434698,89;1375113,91
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2018;54,31;27,70;860,00;8,29;6,99;4,66;3,00;13,51;289937,47;3111854,64;1377250,05
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2002;69,96;22,60;20880,00;4,99;1,91;6,78;3,00;28,49;339447,29;1026377,76;1378543,70
Finland;FIN;Europe & Central Asia;High income;2009;79,72;2,50;54180,00;9,16;6,46;8,25;3,00;82,30;208306,53;41667,16;1378925,33
United Arab Emirates;ARE;Middle East & North Africa;High income;2015;77,29;6,50;195240,01;3,58;3,78;1,77;3,00;91,83;380850,30;120097,10;1379068,24
Benin;BEN;Sub-Saharan Africa;Lower middle income;2007;58,26;10,10;4000,00;2,89;2,36;0,89;3,50;28,49;324498,01;4427466,34;1379699,55
Burundi;BDI;Sub-Saharan Africa;Low income;2011;57,93;4,80;360,00;10,07;6,32;1,60;2,00;28,49;487312,18;4059643,21;1380500,76
Rwanda;RWA;Sub-Saharan Africa;Low income;2002;50,99;35,20;560,00;3,67;3,78;0,89;3,00;28,49;487476,68;5170282,74;1385720,15
Finland;FIN;Europe & Central Asia;High income;2010;79,87;2,50;62530,00;9,14;6,50;8,39;3,00;82,56;203753,61;40718,86;1386952,68
Finland;FIN;Europe & Central Asia;High income;2011;80,47;2,50;55120,00;9,22;6,45;7,78;3,00;82,82;197412,09;39712,07;1389221,96
Israel;ISR;Middle East & North Africa;High income;2013;82,06;2,50;67000,00;7,08;5,85;6,21;3,00;89,67;141633,70;99774,67;1392270,55
Finland;FIN;Europe & Central Asia;High income;2012;80,63;2,50;49410,00;9,59;7,15;7,69;3,00;83,07;191037,89;39019,09;1395633,34
Honduras;HND;Latin America & Caribbean;Lower middle income;2011;73,57;13,40;8810,00;8,79;6,10;4,47;3,00;46,16;385112,29;491783,46;1396227,52
Sierra Leone;SLE;Sub-Saharan Africa;Low income;2019;54,70;27,90;900,00;8,75;7,45;4,65;3,00;13,78;290513,50;3050253,71;1399862,43
Finland;FIN;Europe & Central Asia;High income;2013;80,98;2,50;50190,00;9,81;7,12;8,19;3,00;83,33;185091,53;37508,44;1399918,30
Rwanda;RWA;Sub-Saharan Africa;Low income;2003;52,18;34,60;550,00;8,02;3,78;0,94;3,00;28,49;512176,72;4862941,85;1400810,54
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2007;61,14;26,60;5050,00;2,42;3,78;2,24;3,00;28,49;325542,01;1771945,71;1401172,07
Finland;FIN;Europe & Central Asia;High income;2014;81,18;2,50;46160,00;9,78;7,10;8,66;3,00;83,59;179544,94;37415,44;1401496,01
Finland;FIN;Europe & Central Asia;High income;2015;81,48;2,50;42820,00;9,65;7,03;9,38;3,00;83,84;174898,77;36570,47;1402720,88
Georgia;GEO;Europe & Central Asia;Upper middle income;2005;70,54;4,10;4240,00;8,08;2,48;13,81;3,50;44,43;140712,61;163212,97;1404204,32
Israel;ISR;Middle East & North Africa;High income;2014;82,15;2,50;64720,00;7,14;5,77;5,89;3,00;90,42;242106,46;101008,35;1411951,48
Tajikistan;TJK;Europe & Central Asia;Lower middle income;2011;69,06;4,80;2560,00;5,86;3,94;10,24;2,50;28,49;230840,14;826442,40;1415154,12
Finland;FIN;Europe & Central Asia;High income;2016;81,43;2,50;45700,00;9,38;6,85;8,82;3,00;84,10;175853,25;36679,32;1415176,59
Benin;BEN;Sub-Saharan Africa;Lower middle income;2008;58,65;9,00;4020,00;2,70;2,78;0,94;3,50;28,49;331130,83;4419450,69;1420557,98
Georgia;GEO;Europe & Central Asia;Upper middle income;2001;70,07;7,70;3520,00;7,17;2,14;11,16;3,00;47,29;146593,82;206455,21;1423122,16
Burundi;BDI;Sub-Saharan Africa;Low income;2012;58,57;4,80;370,00;8,53;6,17;1,59;2,00;28,49;477647,14;3962425,40;1424818,01
Finland;FIN;Europe & Central Asia;High income;2017;81,63;2,50;43020,00;9,13;6,36;8,64;3,00;84,10;177508,98;37107,98;1428930,64
Denmark;DNK;Europe & Central Asia;High income;2014;80,70;2,50;35820,00;10,17;7,63;6,93;3,00;89,98;112363,06;71563,21;1430545,73
Denmark;DNK;Europe & Central Asia;High income;2013;80,30;2,50;39960,00;10,17;8,49;7,38;3,00;89,53;112636,77;72050,86;1434026,10
Denmark;DNK;Europe & Central Asia;High income;2015;80,70;2,50;33700,00;10,23;3,78;6,28;3,00;90,44;112427,33;71435,01;1434723,45
Jordan;JOR;Middle East & North Africa;Upper middle income;2017;74,29;8,80;26150,00;7,98;3,23;18,14;3,00;81,69;197923,96;317369,72;1434947,14
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2003;70,23;23,60;18730,00;4,39;1,84;6,94;3,00;28,49;356776,43;999273,18;1436364,08
Denmark;DNK;Europe & Central Asia;High income;2012;80,05;2,50;38220,00;10,24;7,24;7,80;3,00;89,07;114101,92;72074,12;1436730,83
United Arab Emirates;ARE;Middle East & North Africa;High income;2016;77,47;6,30;201080,00;3,47;3,78;1,64;3,00;93,85;381304,80;120197,31;1438908,36
Rwanda;RWA;Sub-Saharan Africa;Low income;2004;53,60;35,90;560,00;8,54;3,78;0,95;3,00;28,49;488696,49;4474089,96;1438966,48
Georgia;GEO;Europe & Central Asia;Upper middle income;2004;70,45;4,10;3370,00;8,09;2,91;12,62;3,00;45,14;138984,82;173293,38;1439037,26
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2008;61,44;27,00;4760,00;2,14;3,78;2,31;3,00;28,49;322181,52;1805306,12;1440633,54
Finland;FIN;Europe & Central Asia;High income;2018;81,73;2,50;44580,00;9,04;6,28;7,36;3,00;84,10;176835,77;37528,11;1441475,16
Denmark;DNK;Europe & Central Asia;High income;2011;79,80;2,50;43100,00;10,15;8,48;7,77;3,00;88,61;116817,14;72677,14;1442636,22
Israel;ISR;Middle East & North Africa;High income;2015;82,05;2,50;66140,00;7,10;5,86;5,25;3,00;91,18;146666,47;103003,90;1443315,58
Georgia;GEO;Europe & Central Asia;Upper middle income;2003;70,35;4,80;3160,00;8,03;2,07;11,51;3,00;45,84;139004,93;182085,38;1446778,53
Rwanda;RWA;Sub-Saharan Africa;Low income;2005;55,25;35,30;550,00;8,78;3,78;0,96;3,00;28,49;481357,84;4075211,69;1448670,72
Rwanda;RWA;Sub-Saharan Africa;Low income;2006;57,08;33,70;550,00;7,58;3,78;0,99;3,00;28,49;472086,44;3686469,48;1449106,29
Rwanda;RWA;Sub-Saharan Africa;Low income;2009;62,13;29,90;590,00;7,78;3,78;1,06;3,50;28,49;549737,49;3008348,19;1450920,95
Denmark;DNK;Europe & Central Asia;High income;2016;80,85;2,50;35320,00;10,14;3,78;5,99;3,00;90,90;115145,74;71674,47;1451897,79
Georgia;GEO;Europe & Central Asia;Upper middle income;2002;70,22;5,90;2960,00;7,81;2,24;12,59;3,00;46,59;152811,17;194954,29;1451966,95
Honduras;HND;Latin America & Caribbean;Lower middle income;2012;73,81;13,40;9240,00;8,66;3,78;3,75;3,00;46,58;645658,46;470908,63;1452404,13
Tajikistan;TJK;Europe & Central Asia;Lower middle income;2012;69,34;4,80;3020,00;5,98;4,02;9,58;2,50;28,49;233011,74;814230,89;1453465,05
Finland;FIN;Europe & Central Asia;High income;2019;81,98;2,50;40710,00;9,15;3,78;6,69;3,00;84,10;174896,20;38136,21;1457999,01
Rwanda;RWA;Sub-Saharan Africa;Low income;2007;58,92;32,30;580,00;7,83;3,99;1,01;3,50;28,49;463996,19;3406660,53;1459393,37
Denmark;DNK;Europe & Central Asia;High income;2010;79,10;2,50;48120,00;10,33;8,56;7,75;3,00;88,16;119178,93;74074,82;1459483,00
Israel;ISR;Middle East & North Africa;High income;2016;82,41;2,50;64980,00;7,17;5,86;4,80;3,00;91,94;150512,95;104386,57;1464322,17
Burundi;BDI;Sub-Saharan Africa;Low income;2013;59,15;4,80;390,00;8,54;6,00;1,58;2,00;28,49;483446,50;3869111,82;1464415,43
Rwanda;RWA;Sub-Saharan Africa;Low income;2008;60,61;29,50;560,00;7,54;3,50;1,02;3,50;28,49;450604,35;3241657,46;1465096,05
Denmark;DNK;Europe & Central Asia;High income;2009;78,60;2,50;47930,00;10,67;8,45;6,41;3,00;87,71;123016,86;74563,22;1467776,06
Denmark;DNK;Europe & Central Asia;High income;2017;81,10;2,50;33130,00;10,04;7,75;5,83;3,00;91,36;117724,08;71965,10;1469118,18
Denmark;DNK;Europe & Central Asia;High income;2008;78,45;2,50;50130,00;9,51;7,48;3,68;3,00;87,25;127265,20;74767,94;1469879,78
Benin;BEN;Sub-Saharan Africa;Lower middle income;2009;59,01;8,80;4420,00;2,83;3,09;1,00;3,50;28,49;345471,50;4402031,35;1474479,60
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2009;61,74;26,60;5030,00;2,33;3,78;2,12;3,00;28,49;326736,31;1863632,15;1476091,47
Denmark;DNK;Europe & Central Asia;High income;2005;77,84;2,50;50200,00;9,09;8,09;4,83;3,00;86,80;132813,09;73621,14;1477458,19
Denmark;DNK;Europe & Central Asia;High income;2007;78,20;2,50;53410,00;9,33;7,62;3,80;3,00;86,80;129753,19;74762,76;1479156,40
Denmark;DNK;Europe & Central Asia;High income;2006;78,10;2,50;58130,00;9,17;7,73;3,90;3,00;86,80;130615,24;73067,66;1479190,31
Rwanda;RWA;Sub-Saharan Africa;Low income;2010;63,43;31,40;600,00;8,05;4,63;1,08;3,50;28,49;442415,94;2862099,89;1481781,05
Burundi;BDI;Sub-Saharan Africa;Low income;2014;59,67;4,80;380,00;7,32;6,78;1,57;2,50;28,49;486259,19;3776957,68;1484056,00
Tajikistan;TJK;Europe & Central Asia;Lower middle income;2013;69,61;4,80;3200,00;6,53;3,78;8,91;2,50;28,49;227912,57;801642,95;1485118,42
Denmark;DNK;Europe & Central Asia;High income;2018;80,95;2,50;33130,00;10,07;6,79;5,13;3,00;91,66;119128,15;72329,11;1488290,28
